week_end,week_last_trade_date,regime_filtered,regime_viterbi,hmm_selection_role,hmm_selection_reason,hmm_feature_preset,hmm_selection_mode,hmm_n_states,hmm_n_pca,hmm_cov_type,hmm_selected_seed,filtered_prob_regime_0,smoothed_prob_regime_0,filtered_prob_regime_1,smoothed_prob_regime_1
2016-05-20,2016-05-20,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0037959395337365705,0.000378315589014643,0.9962040604661527,0.9996216844105025
2016-05-27,2016-05-27,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0009752571146371469,0.00014975237010977766,0.9990247428854718,0.9998502476300288
2016-06-03,2016-06-03,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0025987859672249617,0.002524191764474408,0.9974012140328219,0.9974758082362801
2016-06-10,2016-06-10,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.005829573161055794,0.039889060961995904,0.9941704268390421,0.9601109390384125
2016-06-17,2016-06-17,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.020673249890243293,0.3286031719373102,0.9793267501098489,0.6713968280632123
2016-06-24,2016-06-24,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.92752666376365,0.9964438047368828,0.07247333623641128,0.0035561952630811795
2016-07-01,2016-07-01,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9989641529054732,0.9995167694085861,0.0010358470944157089,0.00048323059224970866
2016-07-08,2016-07-08,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9947183740085029,0.958714903378533,0.00528162599155752,0.041285096621114584
2016-07-15,2016-07-15,0,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.6602535880773773,0.21219310281141024,0.33974641192270927,0.787806897189209
2016-07-22,2016-07-22,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.3951876085898833,0.06673041896656018,0.6048123914101784,0.9332695810326492
2016-07-29,2016-07-29,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.08158518774359501,0.008679131501921726,0.9184148122563396,0.9913208684975703
2016-08-05,2016-08-05,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.003181457059142992,0.0003184832333154382,0.996818542940813,0.999681516767339
2016-08-12,2016-08-12,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0017425807876973287,0.00017077045402435776,0.998257419212397,0.999829229545963
2016-08-19,2016-08-19,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0007785184711674855,7.691072707637035e-05,0.9992214815289057,0.9999230892736843
2016-08-26,2016-08-26,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0011571844007579048,0.0001137316539680537,0.9988428155991952,0.9998862683456261
2016-09-02,2016-09-02,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0007774692578996012,9.076814563996909e-05,0.9992225307420393,0.9999092318536289
2016-09-09,2016-09-09,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.008970229235546292,0.0009008277647161863,0.9910297707644926,0.9990991722350462
2016-09-16,2016-09-16,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0017896515663805299,0.00018161260861886423,0.9982103484335579,0.9998183873911953
2016-09-23,2016-09-23,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0023173411701668885,0.00023277356924920257,0.9976826588297882,0.9997672264310826
2016-09-30,2016-09-30,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0018844360020588622,0.0001866222333069624,0.9981155639979036,0.9998133777673499
2016-10-07,2016-10-07,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0012260121242411576,0.0001230577908600475,0.9987739878757909,0.9998769422088628
2016-10-14,2016-10-14,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0018327433130103181,0.00018312330274860154,0.9981672566869352,0.9998168766977338
2016-10-21,2016-10-21,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0011408657071883574,0.0001627769076328046,0.9988591342927324,0.9998372230930614
2016-10-28,2016-10-28,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0028858976271492497,0.0020523100601540153,0.9971141023728572,0.9979476899403932
2016-11-04,2016-11-04,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.05072453018719606,0.028198216723672672,0.9492754698128029,0.9718017832763317
2016-11-11,2016-11-11,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.26918328431001354,0.04201251991906356,0.7308167156899497,0.9579874800810315
2016-11-18,2016-11-18,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.07480553935055333,0.009072821289413046,0.9251944606495015,0.9909271787096832
2016-11-25,2016-11-25,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.011880342841968684,0.0021071221915960375,0.988119657157945,0.9978928778075515
2016-12-02,2016-12-02,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.04191964972798735,0.004375337093771948,0.9580803502719957,0.9956246629069784
2016-12-09,2016-12-09,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0037771709438797823,0.00037337391847535066,0.996222829056039,0.9996266260818505
2016-12-16,2016-12-16,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0011497509401776503,0.00011177700505076068,0.9988502490597989,0.9998882229949371
2016-12-23,2016-12-23,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0004466823671465632,4.3734267252379744e-05,0.999553317632744,0.9999562657335818
2016-12-30,2016-12-30,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0007800366143307422,7.577642634526061e-05,0.9992199633856131,0.9999242235743568
2017-01-06,2017-01-06,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.00041200483462981887,4.155900096942823e-05,0.9995879951653306,0.9999584409993416
2017-01-13,2017-01-13,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0019608601676954947,0.0002045947569014418,0.9980391398322344,0.9997954052427085
2017-01-20,2017-01-20,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.003687263071482928,0.0003615872304785764,0.996312736928454,0.9996384127692493
2017-01-27,2017-01-27,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0007770753110676374,7.526181706140338e-05,0.9992229246890446,0.9999247381821631
2017-02-03,2017-02-03,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0002967795254466927,2.8767146017749735e-05,0.9997032204744507,0.9999712328544396
2017-02-10,2017-02-10,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0003475178298275351,3.367299295533101e-05,0.9996524821700851,0.999966327007647
2017-02-17,2017-02-17,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0003188159233451964,3.1986639852793527e-05,0.9996811840767675,0.9999680133610054
2017-02-24,2017-02-24,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0018383851385601231,0.00018106309216502385,0.9981616148613416,0.9998189369082722
2017-03-03,2017-03-03,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0010185666084320377,9.875121302958497e-05,0.9989814333915752,0.9999012487873759
